Energy (keV),Counts
0.5006257822277848,0.0
1.5018773466833544,0.0
2.5031289111389237,0.0
3.5043804755944934,0.0
4.505632040050063,0.0
5.506883604505632,0.0
6.508135168961202,0.0
7.509386733416772,0.0
8.51063829787234,0.0
9.51188986232791,0.0
10.51314142678348,0.0
11.514392991239049,0.0
12.51564455569462,0.0
13.51689612015019,0.0
14.518147684605758,0.0
15.519399249061326,0.0
16.520650813516895,0.0
17.521902377972467,0.0
18.52315394242804,0.0
19.524405506883603,0.0
20.525657071339175,0.0
21.526908635794747,0.0
22.528160200250312,0.0
23.529411764705884,0.0
24.530663329161456,0.0
25.53191489361702,0.0
26.533166458072593,0.0
27.53441802252816,0.0
28.53566958698373,0.0
29.5369211514393,0.0
30.53817271589487,0.0
31.53942428035044,0.0
32.54067584480601,0.0
33.541927409261575,0.0
34.54317897371715,0.0
35.54443053817272,0.0
36.54568210262829,0.0
37.546933667083856,0.0
38.54818523153943,0.0
39.54943679599499,0.0
40.550688360450565,0.0
41.55193992490614,0.0
42.55319148936171,0.0
43.55444305381727,0.0
44.555694618272845,0.0
45.55694618272841,0.0
46.55819774718398,0.0
47.559449311639554,0.0
48.560700876095126,0.0
49.56195244055069,0.0
50.563204005006256,0.0
51.56445556946183,0.0
52.5657071339174,0.0
53.56695869837297,0.0
54.568210262828536,0.0
55.56946182728411,0.0
56.57071339173967,0.0
57.571964956195245,0.0
58.57321652065082,0.0
59.57446808510639,0.0
60.575719649561954,0.0
61.576971214017526,0.0
62.57822277847309,0.0
63.57947434292866,0.0
64.58072590738423,0.0
65.5819774718398,0.0
66.58322903629536,0.0
67.58448060075094,0.0
68.58573216520651,0.0
69.58698372966208,0.0
70.58823529411765,0.0
71.58948685857322,0.0
72.5907384230288,0.0
73.59198998748435,0.0
74.59324155193993,0.0
75.5944931163955,0.0
76.59574468085107,0.0
77.59699624530664,0.0
78.5982478097622,0.0
79.59949937421777,0.0
80.60075093867334,0.0
81.60200250312892,0.0
82.60325406758449,0.0
83.60450563204006,0.0
84.60575719649563,0.0
85.60700876095119,0.0
86.60826032540676,0.0
87.60951188986233,0.0
88.6107634543179,0.0
89.61201501877348,0.0
90.61326658322903,0.0
91.6145181476846,0.0
92.61576971214018,0.0
93.61702127659575,0.0
94.61827284105132,0.0
95.6195244055069,0.0
96.62077596996247,0.0
97.62202753441802,0.0
98.6232790988736,0.0
99.62453066332917,0.0
100.62578222778474,0.0
101.6270337922403,0.0
102.62828535669587,0.0
103.62953692115144,0.0
104.63078848560701,0.0
105.63204005006259,0.0
106.63329161451816,0.0
107.63454317897373,0.0
108.63579474342929,0.0
109.63704630788486,0.0
110.63829787234043,0.0
111.639549436796,0.0
112.64080100125157,0.0
113.64205256570713,0.0
114.6433041301627,0.0
115.64455569461828,0.0
116.64580725907385,0.0
117.64705882352942,0.0
118.64831038798499,0.0
119.64956195244056,0.0
120.65081351689612,0.0
121.6520650813517,0.0
122.65331664580727,0.0
123.65456821026284,0.0
124.65581977471841,0.0
125.65707133917397,0.0
126.65832290362954,0.0
127.65957446808511,0.0
128.66082603254068,0.0
129.66207759699626,0.0
130.66332916145183,0.0
131.6645807259074,0.0
132.66583229036297,0.0
133.66708385481854,0.0
134.6683354192741,0.0
135.66958698372966,0.0
136.67083854818523,0.0
137.6720901126408,0.0
138.67334167709637,0.0
139.67459324155195,0.0
140.67584480600752,0.0
141.6770963704631,0.0
142.67834793491866,0.0
143.67959949937423,0.0
144.6808510638298,0.0
145.68210262828535,0.0
146.68335419274092,0.0
147.6846057571965,0.0
148.68585732165207,0.0
